train 1th process seed,evaluate 1th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/raw_logprobs Mean,training/raw_logprobs Std,training/raw_logprobs Max,training/raw_logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,training/schedule_wait_penalty Mean,training/schedule_wait_penalty Std,training/schedule_wait_penalty Max,training/schedule_wait_penalty Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
717354021,1061650667,663.0827119452127,1563.6470978994162,5014.247281547115,0.0,-3.0517578125e-05,-0.44897985,0.45601848,0.25210953,-1.1285471,-0.1416471884585917,0.7422485262263385,0.9771677255630493,-0.9557801485061646,-334.144287109375,663.0827119452127,-1.6626510247588158,0.49193554210022894,-1.1226364374160767,-2.9345932006835938,-0.09802008420228958,0.004825997862289944,-0.08979576081037521,-0.10183672606945038,1.2187312170863152,0.011117498455132786,1.2278780937194824,1.1998991966247559,1.6167069748044014,0.00916478292189415,1.6242260932922363,1.6011760234832764,4.855618476867676,21,663.0827119452127,1563.6470978994162,5014.247281547115,0.0,596.7744140625,-4.8004637,0.026869021,-4.745391,-4.85764,-70.15694,15.063717,-24.288198,-77.41539,-2872.41455078125,66.30827331542969,128.0,0.0,128,128,0.0003727191811402392,0.0034693217584872865,0.04993761694389223,0.0,1.240412441138674,0.8410152073967304,7.280784013176501,0.0020282940947281215,0.0320960881244422,0.023726719556098314,0.13725221074096586,0.003072191901394929,0.6641925197593884,0.2291572463414801,0.9523356030665205,0.0,6.328438233039794,115.44673811503132,2614.519850902108,0.004510999320008622,-159.18269860170022,454.3867710550183,163.5,-2366.5,104.85398860007993,243.34281868903295,1038.0,-1.0,-498.9466926150819,1081.9277252959496,-0.0030487804878048764,-4732.0,224.9578714066367,471.32272373570066,2365.5,0.25908400405079257,0.001046412465955774,0.00032150778836801086,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031895678899169146,0.00528013136294742,0.038207995161906365,0.021257356140160482,14.625,3.1598061649411346,16,5,8.5,19.51601906127374,60.0,0.0,7058.25,15259.133856890436,49645,5,0.07885263480392157,0.20929895329517637,0.6783088235294118,0.0,663.0827119452127,1563.6470978994162,5014.247281547115,0.0,37.405179893749995,70.04683289526226,248.32791,0.039560000000000005,2.1999949240125716e-06,0.0038005000023986213,138.83112029999756,2.563516400005028,141.39843939999992,141.3985915999947
946286476,784077896,663.0827119452127,1563.6470978994162,5014.247281547115,0.0,-3.0517578125e-05,-0.44897985,0.45601848,0.25210953,-1.1285471,-0.1416471884585917,0.7422485262263385,0.9771677255630493,-0.9557801485061646,-334.144287109375,663.0827119452127,-1.6626510247588158,0.49193554210022894,-1.1226364374160767,-2.9345932006835938,-0.09802008420228958,0.004825997862289944,-0.08979576081037521,-0.10183672606945038,1.2187312170863152,0.011117498455132786,1.2278780937194824,1.1998991966247559,1.6167069748044014,0.00916478292189415,1.6242260932922363,1.6011760234832764,4.851531028747559,22,1143.5340539408278,1619.7286349480016,4502.088480221573,0.0,969.503173828125,-4.806315,0.0456495,-4.72386,-4.9423537,-66.03945,23.235315,-4.72386,-77.56532,-4694.03662109375,174.03085327148438,128.0,0.0,128,128,0.0003741987443959966,0.0036498413043259143,0.04993761694389223,0.0,1.3012698403153038,0.9439090809617136,7.280784013176501,0.0020282940947281215,0.030543637966858696,0.025973049391301784,0.13725221074096586,0.003072191901394929,0.6717393178091489,0.23666581324437352,0.9523356030665205,0.0,7.680148176405373,129.03793364804588,2614.519850902108,0.004510999320008622,-102.97951201165235,330.4469685800032,163.5,-2366.5,106.40819640217211,236.0668038495022,1038.0,-1.0,-375.20143217510235,846.9679969294136,-0.0030487804878048764,-4732.0,168.9936660792226,348.95634253356025,2365.5,0.25908400405079257,0.0009745897779006504,0.00038482423220204505,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.030556475231545553,0.006308223553403504,0.038207995161906365,0.021257356140160482,13.75,4.8541219597369,16,1,18.125,25.692593777195793,60.0,0.0,18406.25,26678.874443321256,68155,5,0.0505947866802701,0.13688825513825525,0.507168458781362,0.0,1143.5340539408278,1619.7286349480016,4502.088480221573,0.0,45.62133454437913,96.07696022357835,408.90987,0.03988,2.3999964469112456e-06,0.006578399996215012,292.3724022000024,1.4344129000019166,293.813395899997,435.2154961999913
491263,550290313,1594.0670679605432,1814.23809003485,4620.6067457281115,0.0,837.8859252929688,-0.5745713,0.529465,0.57520056,-1.1636474,-0.3945780327776447,0.5543062548973385,0.9617292881011963,-0.9804028272628784,-502.6689453125,756.1811475467458,-1.5348022431135178,0.47177703561150464,-1.1543251276016235,-2.6738429069519043,-0.09957756008952856,0.0010742527599861323,-0.0979565978050232,-0.10073439031839371,1.2684027701616287,0.003211459091576575,1.272178292274475,1.2637287378311157,1.656693734228611,0.002532767767347183,1.6596691608428955,1.6530051231384277,4.852294921875,23,1594.0670679605432,1814.23809003485,4620.6067457281115,0.0,1278.0325927734375,-4.797493,0.030255653,-4.7617326,-4.8806953,-67.7682,18.746153,-4.7690225,-77.4518,-6113.416015625,316.03448486328125,128.0,0.0,128,128,0.00011410886990038892,0.0014346340635824106,0.027767067240353285,0.0,1.5033050200571165,0.9644440465531173,7.280784013176501,0.9612787609284225,0.020564658681127113,0.01418549911103271,0.07499937500520829,0.003072191901394929,0.7016807484463565,0.2558687066347291,0.9523356030665205,0.0,0.9319108964304827,0.18743461150906596,1.0714966648383728,0.10293766840213878,-203.41387839311855,450.83012871600846,92.74632289611941,-2366.5,99.40243215451953,282.2057006341179,1038.0,-1.0,-615.275390625,1097.172696576582,-1.0,-4732.0,253.26447144837005,478.8484012130566,2365.5,0.25908400405079257,0.0007902422035066552,0.00028267024440272115,0.001152073732718894,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027634143898211578,0.005088409310611453,0.03392265406528907,0.021257356140160482,14.125,3.9191038516477206,16,1,24.3125,27.387768141088095,60.0,0.0,23450.625,26304.677620803017,67485,28,0.10663289372941862,0.18283258929297974,0.5238095238095238,0.0,1594.0670679605432,1814.23809003485,4620.6067457281115,0.0,62.22632464750903,101.73793477727156,345.79919,0.03764000000000001,1.500004145782441e-06,0.007130699996196199,391.98641650000354,1.4943003000007593,393.48784900000464,828.7062287000008
224766667,1069620869,1594.0670679605432,1814.23809003485,4620.6067457281115,0.0,837.8859252929688,-0.5745713,0.529465,0.57520056,-1.1636474,-0.3945780327776447,0.5543062548973385,0.9617292881011963,-0.9804028272628784,-502.6689453125,756.1811475467458,-1.5348022431135178,0.47177703561150464,-1.1543251276016235,-2.6738429069519043,-0.09957756008952856,0.0010742527599861323,-0.0979565978050232,-0.10073439031839371,1.2684027701616287,0.003211459091576575,1.272178292274475,1.2637287378311157,1.656693734228611,0.002532767767347183,1.6596691608428955,1.6530051231384277,4.849461555480957,24,1520.496269366965,2001.633968502455,5380.623608017817,0.0,1084.015625,-4.7957506,0.03254787,-4.7315793,-4.865635,-70.09697,18.142237,-9.683912,-77.85016,-5181.6953125,436.48065185546875,128.0,0.0,128,128,0.0002885514561923059,0.003230937773099524,0.04993761694389223,0.0,1.4077406747893515,1.0307760528923533,7.280784013176501,0.0020282940947281215,0.02721184799436846,0.0242884972514332,0.13725221074096586,0.003072191901394929,0.6845411647902038,0.24449535629077365,0.9523356030665205,0.0,6.315462309910121,115.44734826592565,2614.519850902108,0.004510999320008622,-91.66734768698356,267.1540944299611,163.5,-2366.5,156.38794672151653,310.22127065263686,1038.0,-1.0,-392.1664191775819,769.1850726511826,-0.0030487804878048764,-4732.0,170.3487119358042,303.78368411443034,2365.5,0.25908400405079257,0.0008783900675234873,0.0003913296782450718,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028884246496177934,0.006570058130924002,0.038207995161906365,0.021257356140160482,14.625,3.7893765978060294,16,2,21.4375,27.032315730436412,60.0,0.0,19681.5625,24767.150206898932,60667,5,0.11678795142536924,0.2026125678091829,0.6035714285714285,0.0,1520.496269366965,2001.633968502455,5380.623608017817,0.0,68.27288217921614,103.60942395377442,362.37206,0.040720000000000006,1.600004907231778e-06,0.00568310000380734,344.9386483000053,1.4595060999999987,346.403839100014,1175.1126143000074
630311759,1013994432,2125.7954881590276,1751.6314150826192,4541.2469865346875,0.0,1232.6529541015625,-0.79682183,0.40279472,0.16070986,-1.1965756,-0.07742439559660852,0.5879763835941377,0.9613053798675537,-0.8470094203948975,-602.4164428710938,893.142581607974,-1.4108825847506523,0.30496773392824184,-1.1859124898910522,-2.4177212715148926,-0.08651066292077303,0.004224882184371697,-0.07567031681537628,-0.08923951536417007,1.305643156170845,0.014581810091228775,1.3163001537322998,1.2688024044036865,1.6855709999799728,0.011288257090740042,1.6937633752822876,1.6570119857788086,4.850499153137207,25,2125.7954881590276,1751.6314150826192,4541.2469865346875,0.0,1520.3834228515625,-4.7980433,0.032763656,-4.753509,-4.858247,-73.44262,10.475335,-33.945583,-77.73195,-7313.93994140625,605.412109375,128.0,0.0,128,128,0.00022210383061068085,0.0025807531694355744,0.04993761694389223,0.0,1.4644684073842678,1.00632909742477,7.280784008679197,0.0020282940947281215,0.023559572173378278,0.02035941283352805,0.13725221074096586,0.003072191901394929,0.6949304299405373,0.2547936812251291,0.9523356030665205,0.0,3.645161267727092,81.67728285673438,2614.519850902108,0.004510999320008622,-166.08625269067005,410.50436617505596,163.5,-2366.5,120.30967593044252,301.75255117802067,1038.0,-1.0,-544.089557245041,994.2070520594258,-0.0030487804878048764,-4732.0,229.17463724913273,432.23683996731785,2365.5,0.25908400405079257,0.0007812212729298105,0.0003804836570780972,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027162078812324603,0.006533580414466147,0.038207995161906365,0.021257356140160482,15.3125,2.1999644883497553,16,7,34.3125,27.241326027746886,60.0,0.0,33643.0,26769.504443022473,66623,8,0.12466704200493645,0.17148135042293172,0.4874551971326165,0.0,2125.7954881590276,1751.6314150826192,4541.2469865346875,0.0,51.5888002715782,67.73483983013057,221.16826,0.03764000000000001,1.4999968698248267e-06,0.005568199994741008,551.5320218999987,1.691674099994998,553.2292656999853,1728.344533999989
396591248,629559425,2125.7954881590276,1751.6314150826192,4541.2469865346875,0.0,1232.6529541015625,-0.79682183,0.40279472,0.16070986,-1.1965756,-0.07742439559660852,0.5879763835941377,0.9613053798675537,-0.8470094203948975,-602.4164428710938,893.142581607974,-1.4108825847506523,0.30496773392824184,-1.1859124898910522,-2.4177212715148926,-0.08651066292077303,0.004224882184371697,-0.07567031681537628,-0.08923951536417007,1.305643156170845,0.014581810091228775,1.3163001537322998,1.2688024044036865,1.6855709999799728,0.011288257090740042,1.6937633752822876,1.6570119857788086,4.849891662597656,26,2448.9246858434863,1872.0133467301616,4981.0117560097015,0.0,1659.1612548828125,-4.8014994,0.062044848,-4.734185,-5.0189004,-71.240425,16.487448,-10.037801,-77.65112,-7991.20751953125,789.7633666992188,128.0,0.0,128,128,0.00013649102263047478,0.0019369770620296758,0.04993761694389223,0.0,1.5544922625010988,1.04210785395147,7.280784013176501,0.0020282940947281215,0.019796232194503077,0.016952501107523693,0.13725221074096586,0.003072191901394929,0.7074024181967664,0.2614967277466207,0.9523356030665205,0.0,2.289628208896208,57.770592998515035,2614.519850902108,0.004510999320008622,-161.12539911543962,371.6850524497281,163.5,-2366.5,119.85050847289749,307.42847083383504,1038.0,-1.0,-537.8426301850204,938.2093743896847,-0.0030487804878048764,-4732.0,219.2082009094966,399.6341611449607,2365.5,0.25908400405079257,0.0007059499922922455,0.0003236677746291633,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.025954526311829786,0.005631112678754527,0.038207995161906365,0.021257356140160482,14.875,3.461845606031557,16,2,36.1875,26.27788697270007,60.0,0.0,35148.8125,25589.95377149681,66895,5,0.20918583380725364,0.255547992307478,0.8576246144210962,0.0,2448.9246858434863,1872.0133467301616,4981.0117560097015,0.0,72.33408915706357,80.29451999443438,242.16331000000002,0.03988,2.1000014385208488e-06,0.009483399997407105,581.2228304999953,1.872627900003863,583.104943899998,2311.4528853999873
799981516,592322119,1312.169816307036,1772.4794454820956,5617.597692613351,0.0,377.12451171875,-0.5128371,0.7186038,0.83095145,-1.2308832,0.040304305497556925,0.6968002310977137,0.9696457386016846,-0.987087607383728,93.73184967041016,935.0453050778801,-1.7182802259922028,0.5686964921783465,-1.2450188398361206,-2.83190655708313,-0.07410589791834354,0.004174340359305921,-0.06327603757381439,-0.0764569491147995,1.3591906651854515,0.01959613925772683,1.3715229034423828,1.3089455366134644,1.7257218956947327,0.014631880507251024,1.7348601818084717,1.6881604194641113,4.8487701416015625,27,1312.169816307036,1772.4794454820956,5617.597692613351,0.0,470.1658935546875,-4.794132,0.039550412,-4.7335267,-4.892391,-68.88612,16.360662,-28.995779,-78.27826,-2260.487548828125,842.0039672851562,128.0,0.0,128,128,0.00024333322435196857,0.002657790086511558,0.04993761694389223,0.0,1.3846728585498256,0.9229786629940089,7.280784013176501,0.0020282940947281215,0.02570590550222577,0.020495653053084036,0.13725221074096586,0.003072191901394929,0.6851563809483197,0.24644647894990349,0.9523356030665205,0.0,3.6385396612426875,81.67755408031559,2614.519850902108,0.004510999320008622,-183.4417168254156,452.9953190551054,163.5,-2366.5,91.28447294067192,251.60667666483147,1038.0,-1.0,-555.865924432541,1084.1582191039647,-0.0030487804878048764,-4732.0,237.5193861082281,473.36817212324263,2365.5,0.25908400405079257,0.00089185928810167,0.0003444418552930789,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02926442229553591,0.005876973934667363,0.038207995161906365,0.021257356140160482,14.375,3.42554740151118,16,6,18.5625,24.269241721776147,60.0,0.0,18621.125,23738.673980645486,60682,7,0.06698422277922032,0.1470187428087609,0.4954627949183303,0.0,1312.169816307036,1772.4794454820956,5617.597692613351,0.0,38.51867107742084,80.2334214897331,340.70226,0.03424000000000001,1.5999976312741637e-06,0.007903300000180025,299.64951940000174,1.5401005999956396,301.1975248999952,2612.652923699985
410430189,729053692,1312.169816307036,1772.4794454820956,5617.597692613351,0.0,377.12451171875,-0.5128371,0.7186038,0.83095145,-1.2308832,0.040304305497556925,0.6968002310977137,0.9696457386016846,-0.987087607383728,93.73184967041016,935.0453050778801,-1.7182802259922028,0.5686964921783465,-1.2450188398361206,-2.83190655708313,-0.07410589791834354,0.004174340359305921,-0.06327603757381439,-0.0764569491147995,1.3591906651854515,0.01959613925772683,1.3715229034423828,1.3089455366134644,1.7257218956947327,0.014631880507251024,1.7348601818084717,1.6881604194641113,4.847634792327881,28,1778.746747369097,1985.7959296631707,5567.639410767133,0.0,843.068603515625,-4.808069,0.041244302,-4.7176056,-4.9116063,-66.031395,20.31946,-14.473573,-77.86129,-4080.735107421875,935.67822265625,128.0,0.0,128,128,0.00024320250264518487,0.00265777336921563,0.04993761694389223,0.0,1.4127230153905435,0.9582758899785664,7.280784013176501,0.0020282940947281215,0.02516098163907056,0.020483331828667257,0.13725221074096586,0.003072191901394929,0.6883359492254666,0.24979131745860012,0.9523356030665205,0.0,3.643591251476508,81.67735245073672,2614.519850902108,0.004510999320008622,-182.06541409646496,448.55547089409436,163.5,-2366.5,110.45210154309447,286.3587748288392,1038.0,-1.0,-569.680377557541,1067.3827855363422,-0.0030487804878048764,-4732.0,242.94466048000623,468.73298910338104,2365.5,0.25908400405079257,0.0008426162727692118,0.0003743373877170182,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028287319334748106,0.00644931833298832,0.038207995161906365,0.021257356140160482,13.75,4.25,16,3,26.5,27.71506810383117,60.0,0.0,27048.5625,29227.11762423886,86993,8,0.13369122453233817,0.2173784043426849,0.5996503496503497,0.0,1778.746747369097,1985.7959296631707,5567.639410767133,0.0,61.67529843784209,103.79571106484254,370.38493,0.03764000000000001,1.7999991541728377e-06,0.00800060000619851,425.92364129999623,1.3727814000012586,427.30442510000285,3039.959799299999
630361478,796884249,862.9028543311238,1425.8866096339555,3797.6846357112054,0.0,-64.92820739746094,-0.1877569,0.83421546,1.032412,-1.2515954,-0.5442138100042939,0.561699267796553,0.8873412609100342,-0.9957590699195862,-425.54150390625,927.8310600032045,-1.9787706807255745,0.7815308978767442,-1.2436301708221436,-3.79010009765625,-0.0701228715479374,0.005740764597043216,-0.060237377882003784,-0.0740375891327858,1.3720160499215126,0.027161764351724346,1.3920390605926514,1.3255572319030762,1.735020935535431,0.020013365594967938,1.7497081756591797,1.700771450996399,4.8466315269470215,29,862.9028543311238,1425.8866096339555,3797.6846357112054,0.0,-65.49778747558594,-4.813063,0.06323934,-4.728415,-4.967549,-52.755272,27.844137,-9.578966,-77.73793,332.2418212890625,928.400634765625,128.0,0.0,128,128,0.0003726114462491119,0.0034693150394683736,0.04993761694389223,0.0,1.2574979450745811,0.8560965489299758,7.280784013176501,0.0020282940947281215,0.031263464257030346,0.024056169308378665,0.13725221074096586,0.003072191901394929,0.6671521822199847,0.23340939851553594,0.9523356030665205,0.0,6.33959169504986,115.44618843083343,2614.519850902108,0.004510999320008622,-162.0406030390418,454.3154068166304,163.5,-2366.5,90.3956720179095,225.9861727085794,1038.0,-1.0,-497.2865363650818,1072.4542138207426,-0.0030487804878048764,-4732.0,222.83549098093636,468.6428486017797,2365.5,0.25908400405079257,0.0010111217371163812,0.0003552872623373544,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03122836009496321,0.005895987337981808,0.038207995161906365,0.021257356140160482,11.0,5.830951894845301,16,2,12.75,21.881784662133935,60.0,0.0,13774.375,23843.245413730383,62730,3,0.04241009452773992,0.11221162020718345,0.34229390681003585,0.0,862.9028543311238,1425.8866096339555,3797.6846357112054,0.0,34.62697486796099,59.983975737519174,196.83753000000002,0.039560000000000005,1.5999976312741637e-06,0.0077543000006699,207.30278160000307,1.1932035999998334,208.5037411000012,3248.4659945999956
166716594,413652244,862.9028543311238,1425.8866096339555,3797.6846357112054,0.0,-64.92820739746094,-0.1877569,0.83421546,1.032412,-1.2515954,-0.5442138100042939,0.561699267796553,0.8873412609100342,-0.9957590699195862,-425.54150390625,927.8310600032045,-1.9787706807255745,0.7815308978767442,-1.2436301708221436,-3.79010009765625,-0.0701228715479374,0.005740764597043216,-0.060237377882003784,-0.0740375891327858,1.3720160499215126,0.027161764351724346,1.3920390605926514,1.3255572319030762,1.735020935535431,0.020013365594967938,1.7497081756591797,1.700771450996399,4.846528053283691,30,1200.7826878577755,1862.6864552701832,5825.4711010655465,0.0,245.14390563964844,-4.7817783,0.041507374,-4.708039,-4.858282,-74.70408,4.9460306,-57.91133,-77.73251,-1149.5546875,955.6387939453125,128.0,0.0,128,128,0.00022241914146981195,0.00258079738518164,0.04993761694389223,0.0,1.3998253417348783,0.9348677271934026,7.280784013176501,0.0020282940947281215,0.02506573183339462,0.02040150756021418,0.13725221074096586,0.003072191901394929,0.6870914621559455,0.2464668981136887,0.9523356030665205,0.0,3.629481356254418,81.67789000207976,2614.519850902108,0.004510999320008622,-167.4099059299005,420.30632544028555,163.5,-2366.5,89.20357701668263,240.6901359892208,1038.0,-1.0,-517.290729120041,1033.9301696831994,-0.0030487804878048764,-4732.0,219.3852787184267,443.25479448551835,2365.5,0.25908400405079257,0.0008973526680144234,0.0003202386097187553,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02944994413600318,0.0053986724129889635,0.038207995161906365,0.021257356140160482,15.625,1.0532687216470449,16,12,15.3125,22.33752098488102,60.0,0.0,16506.4375,24557.46929390514,74406,5,0.06560195392073438,0.18458650929344006,0.7025089605734767,0.0,1200.7826878577755,1862.6864552701832,5825.4711010655465,0.0,43.20328621352695,83.27206586776803,329.99697000000003,0.03988,1.6999983927235007e-06,0.0053817000007256866,248.15564440000162,1.5155299000034574,249.6765577000042,3498.1451294000144
